"model_id","origin_date","scenario_id","location","target","horizon","output_type","output_type_id","value"
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",5,"quantile",0.85,483060.55
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",5,"quantile",0.9,501014.4
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",5,"quantile",0.95,547728
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",5,"quantile",0.975,617280.625
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",5,"quantile",0.99,686225.109999999
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",6,"median",NA,431092.652
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",6,"quantile",0.01,299790.13
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",6,"quantile",0.025,310018.325
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",6,"quantile",0.05,316932.05
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",6,"quantile",0.1,327740.9
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",6,"quantile",0.15,343045.95
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",6,"quantile",0.2,352508.5
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",6,"quantile",0.25,363404.5
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",6,"quantile",0.3,369847.1
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",6,"quantile",0.35,381165.9
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",6,"quantile",0.4,387595.3
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",6,"quantile",0.45,397413.6
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",6,"quantile",0.5,408779.5
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",6,"quantile",0.55,417254.9
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",6,"quantile",0.6,425454.1
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",6,"quantile",0.65,437921.3
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",6,"quantile",0.7,455641.1
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",6,"quantile",0.75,474055
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",6,"quantile",0.8,483397.5
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",6,"quantile",0.85,505438.25
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",6,"quantile",0.9,552788.1
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",6,"quantile",0.95,588218.05
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",6,"quantile",0.975,670920.1
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",6,"quantile",0.99,786967.529999999
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",7,"median",NA,455268.212
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",7,"quantile",0.01,309298.31
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",7,"quantile",0.025,318818.05
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",7,"quantile",0.05,326271.95
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",7,"quantile",0.1,342316.5
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",7,"quantile",0.15,355225.2
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",7,"quantile",0.2,367944
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",7,"quantile",0.25,376313
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",7,"quantile",0.3,388529.3
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",7,"quantile",0.35,399011.1
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",7,"quantile",0.4,411899.8
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",7,"quantile",0.45,417359
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",7,"quantile",0.5,431633
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",7,"quantile",0.55,439142.05
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",7,"quantile",0.6,448457
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",7,"quantile",0.65,464217.2
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",7,"quantile",0.7,479032
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",7,"quantile",0.75,501373
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",7,"quantile",0.8,515350.8
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",7,"quantile",0.85,538788.3
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",7,"quantile",0.9,589537.9
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",7,"quantile",0.95,662777.65
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",7,"quantile",0.975,698383
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",7,"quantile",0.99,921836.19
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",8,"median",NA,470264.684
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",8,"quantile",0.01,310459.49
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",8,"quantile",0.025,321455.8
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",8,"quantile",0.05,328988.65
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",8,"quantile",0.1,344772.4
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",8,"quantile",0.15,360107.6
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",8,"quantile",0.2,373340.8
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",8,"quantile",0.25,383167
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",8,"quantile",0.3,394814.8
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",8,"quantile",0.35,410001.7
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",8,"quantile",0.4,423221
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",8,"quantile",0.45,435386.3
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",8,"quantile",0.5,443502
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",8,"quantile",0.55,457781.25
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",8,"quantile",0.6,467734.8
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",8,"quantile",0.65,477686.4
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",8,"quantile",0.7,488887.9
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",8,"quantile",0.75,513334.75
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",8,"quantile",0.8,534734
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",8,"quantile",0.85,560857.55
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",8,"quantile",0.9,608118.7
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",8,"quantile",0.95,683981.65
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",8,"quantile",0.975,762061.9
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",8,"quantile",0.99,1058975.86
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",9,"median",NA,473955.078
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",9,"quantile",0.01,308285.18
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",9,"quantile",0.025,320781.35
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",9,"quantile",0.05,324598.6
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",9,"quantile",0.1,343267.35
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",9,"quantile",0.15,359690.75
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",9,"quantile",0.2,370593.15
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",9,"quantile",0.25,382218.5
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",9,"quantile",0.3,392073.35
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",9,"quantile",0.35,413593.75
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",9,"quantile",0.4,425660.35
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",9,"quantile",0.45,436279.3
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",9,"quantile",0.5,450393.25
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",9,"quantile",0.55,461393.05
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",9,"quantile",0.6,473850.75
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",9,"quantile",0.65,484096.75
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",9,"quantile",0.7,496690.25
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",9,"quantile",0.75,511069.75
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",9,"quantile",0.8,536354.95
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",9,"quantile",0.85,566133.2
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",9,"quantile",0.9,609341.55
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",9,"quantile",0.95,689675.5
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",9,"quantile",0.975,781132.4
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",9,"quantile",0.99,1136310.73
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",10,"median",NA,474539.366
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",10,"quantile",0.01,308473.94
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",10,"quantile",0.025,314293.55
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",10,"quantile",0.05,322172.75
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",10,"quantile",0.1,339788.05
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",10,"quantile",0.15,355539.25
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",10,"quantile",0.2,370271.05
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",10,"quantile",0.25,381487.5
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",10,"quantile",0.3,393579.75
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",10,"quantile",0.35,411927.25
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",10,"quantile",0.4,424997.65
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",10,"quantile",0.45,437895.75
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",10,"quantile",0.5,452594.75
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",10,"quantile",0.55,464199.5
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",10,"quantile",0.6,473028.05
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",10,"quantile",0.65,484149.65
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",10,"quantile",0.7,492763.85
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",10,"quantile",0.75,517115.75
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",10,"quantile",0.8,537379.25
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",10,"quantile",0.85,570374.4
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",10,"quantile",0.9,618769.95
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",10,"quantile",0.95,690899.95
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",10,"quantile",0.975,787643.2
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",10,"quantile",0.99,1167997.09
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",11,"median",NA,465211.304
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",11,"quantile",0.01,294988.41
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",11,"quantile",0.025,304252.55
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",11,"quantile",0.05,312570.55
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",11,"quantile",0.1,331219
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",11,"quantile",0.15,347715.2
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",11,"quantile",0.2,360534.1
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",11,"quantile",0.25,372798.75
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",11,"quantile",0.3,388494.1
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",11,"quantile",0.35,407466.75
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",11,"quantile",0.4,418962.9
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",11,"quantile",0.45,428777.9
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",11,"quantile",0.5,438277.5
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",11,"quantile",0.55,452534.7
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",11,"quantile",0.6,466891.3
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",11,"quantile",0.65,477999.55
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",11,"quantile",0.7,489717.3
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",11,"quantile",0.75,503176.75
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",11,"quantile",0.8,522851.9
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",11,"quantile",0.85,560044.25
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",11,"quantile",0.9,605997.7
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",11,"quantile",0.95,674916.3
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",11,"quantile",0.975,732952.05
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",11,"quantile",0.99,1176319.77
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",12,"median",NA,443904.592
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",12,"quantile",0.01,276630.01
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",12,"quantile",0.025,285419.9
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",12,"quantile",0.05,299145.8
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",12,"quantile",0.1,313619.9
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",12,"quantile",0.15,328719.25
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",12,"quantile",0.2,343662.7
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",12,"quantile",0.25,360853.75
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",12,"quantile",0.3,371595.6
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",12,"quantile",0.35,387144.2
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",12,"quantile",0.4,402354.5
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",12,"quantile",0.45,411376.55
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",12,"quantile",0.5,418400.5
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",12,"quantile",0.55,437114.4
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",12,"quantile",0.6,444817.7
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",12,"quantile",0.65,455898.55
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",12,"quantile",0.7,469644.5
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",12,"quantile",0.75,482463.75
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",12,"quantile",0.8,502421.1
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",12,"quantile",0.85,533184.7
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",12,"quantile",0.9,575507.7
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",12,"quantile",0.95,632039.2
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",12,"quantile",0.975,702227.2
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",12,"quantile",0.99,1100610.02
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",13,"median",NA,411736.476
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",13,"quantile",0.01,255265.92
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",13,"quantile",0.025,260724.25
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",13,"quantile",0.05,275387.85
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",13,"quantile",0.1,293345.4
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",13,"quantile",0.15,305964.8
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",13,"quantile",0.2,324768.9
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",13,"quantile",0.25,336460
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",13,"quantile",0.3,349178.8
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",13,"quantile",0.35,362870.85
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",13,"quantile",0.4,372637.1
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",13,"quantile",0.45,383471.7
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",13,"quantile",0.5,392511.5
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",13,"quantile",0.55,398933.45
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",13,"quantile",0.6,413796.7
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",13,"quantile",0.65,428637.9
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",13,"quantile",0.7,440748.4
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",13,"quantile",0.75,451818.25
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",13,"quantile",0.8,472622.5
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",13,"quantile",0.85,489096.8
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",13,"quantile",0.9,512120.2
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",13,"quantile",0.95,579679.8
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",13,"quantile",0.975,668634.7
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",13,"quantile",0.99,925885.859999998
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",14,"median",NA,373351.568
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",14,"quantile",0.01,232550.82
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",14,"quantile",0.025,238002.375
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",14,"quantile",0.05,245569.7
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",14,"quantile",0.1,267836.3
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",14,"quantile",0.15,280987.9
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",14,"quantile",0.2,299036.2
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",14,"quantile",0.25,307241.5
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",14,"quantile",0.3,317660.9
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",14,"quantile",0.35,330654.4
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",14,"quantile",0.4,341217.6
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",14,"quantile",0.45,349057.8
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",14,"quantile",0.5,356334
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",14,"quantile",0.55,366345
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",14,"quantile",0.6,377259.6
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",14,"quantile",0.65,388911
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",14,"quantile",0.7,404655.2
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",14,"quantile",0.75,412126
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",14,"quantile",0.8,426291.2
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",14,"quantile",0.85,442694.1
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",14,"quantile",0.9,470327.6
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",14,"quantile",0.95,516061.25
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",14,"quantile",0.975,591974.425
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",14,"quantile",0.99,798805.349999999
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",15,"median",NA,332120.304
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",15,"quantile",0.01,204027.63
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",15,"quantile",0.025,209889.85
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",15,"quantile",0.05,221506.95
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",15,"quantile",0.1,240696.3
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",15,"quantile",0.15,250194.45
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",15,"quantile",0.2,267498
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",15,"quantile",0.25,273679
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",15,"quantile",0.3,286400.4
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",15,"quantile",0.35,293650.55
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",15,"quantile",0.4,305292.8
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",15,"quantile",0.45,313589.7
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",15,"quantile",0.5,320325
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",15,"quantile",0.55,328675.4
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",15,"quantile",0.6,336464
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",15,"quantile",0.65,350137.1
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",15,"quantile",0.7,362818.2
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",15,"quantile",0.75,369418.25
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",15,"quantile",0.8,382756.4
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",15,"quantile",0.85,392921.75
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",15,"quantile",0.9,414377
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",15,"quantile",0.95,461863.45
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",15,"quantile",0.975,518892.675
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",15,"quantile",0.99,662832.669999999
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",16,"median",NA,290920.928
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",16,"quantile",0.01,173051.03
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",16,"quantile",0.025,185922.6
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",16,"quantile",0.05,193480.3
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",16,"quantile",0.1,209487.4
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",16,"quantile",0.15,222561.7
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",16,"quantile",0.2,233472.4
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",16,"quantile",0.25,239648.5
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",16,"quantile",0.3,249040
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",16,"quantile",0.35,259249.9
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",16,"quantile",0.4,269341.6
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",16,"quantile",0.45,275698.9
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",16,"quantile",0.5,283365
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",16,"quantile",0.55,287052.95
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",16,"quantile",0.6,296573.2
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",16,"quantile",0.65,304435.1
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",16,"quantile",0.7,315896.8
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",16,"quantile",0.75,327859
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",16,"quantile",0.8,338284
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",16,"quantile",0.85,348910
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",16,"quantile",0.9,367714.2
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",16,"quantile",0.95,403943.75
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",16,"quantile",0.975,441316.1
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",16,"quantile",0.99,557043.909999999
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",17,"median",NA,251890.328
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",17,"quantile",0.01,146105.33
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",17,"quantile",0.025,160357.325
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",17,"quantile",0.05,167844.7
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",17,"quantile",0.1,183279.9
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",17,"quantile",0.15,193786.65
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",17,"quantile",0.2,203167.4
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",17,"quantile",0.25,209090.5
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",17,"quantile",0.3,214144.6
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",17,"quantile",0.35,227341.2
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",17,"quantile",0.4,234048
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",17,"quantile",0.45,239745.65
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",17,"quantile",0.5,244600
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",17,"quantile",0.55,249676.25
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",17,"quantile",0.6,257033.8
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",17,"quantile",0.65,266859.1
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",17,"quantile",0.7,273259.3
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",17,"quantile",0.75,283445.25
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",17,"quantile",0.8,290238
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",17,"quantile",0.85,304749
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",17,"quantile",0.9,323586
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",17,"quantile",0.95,351224.9
"hub-ensemble",2021-03-07,"C-2021-03-05","US","inc case",17,"quantile",0.975,372318.25
